,month_num,day,balance
10968,6,17,2374
10969,6,17,99
10970,6,17,106
10971,6,17,404
10972,6,17,2239
10973,6,17,1170
10974,6,17,12877
10975,6,17,440
10976,6,17,1318
10977,6,17,251
10978,6,17,1317
10979,6,17,4515
10980,6,17,652
10981,6,17,306
10982,6,17,720
10983,6,17,322
10984,6,17,4471
10985,6,17,6613
10986,6,17,2303
10987,6,17,99
10988,6,17,-269
10989,6,17,3301
10990,6,17,354
10991,6,17,556
10992,6,17,22946
10993,6,17,1364
10994,6,17,4110
10995,6,17,2409
10996,6,17,726
10997,6,17,178
10998,6,17,265
10999,6,17,758
11000,6,17,1354
11001,6,17,0
11002,6,17,-184
11003,6,17,124
11004,6,17,1126
11005,6,17,2226
11006,6,17,9
11007,6,17,1911
11008,6,17,5244
11009,6,17,1614
11010,6,17,2801
11011,6,17,926
11012,6,17,770
11013,6,17,5279
11014,6,17,148
11015,6,17,0
11016,6,17,741
11017,6,17,788
11018,6,17,276
11019,6,17,-10
11020,6,17,-25
11021,6,17,0
11022,6,17,392
11023,6,17,156
11024,6,17,-302
11025,6,17,156
11026,6,17,3649
11027,6,17,1610
11028,6,17,1321
11029,6,17,232
11030,6,17,267
11031,6,17,619
11032,6,17,358
11033,6,17,171
11034,6,17,913
11035,6,17,0
11036,6,17,3957
11037,6,17,1551
11038,6,17,197
11039,6,17,618
11040,6,17,-119
11041,6,17,1490
11042,6,17,288
11043,6,17,1409
11044,6,17,851
11045,6,17,236
11046,6,17,120
11047,6,17,580
11048,6,17,1116
11049,6,17,398
11050,6,17,331
11051,6,17,3942
11052,6,17,7944
11053,6,17,468
11054,6,17,3329
11055,6,17,0
11056,6,17,1981
11057,6,17,71
11058,6,17,307
11059,6,17,502
11060,6,17,25
11061,6,17,57
11062,6,17,1979
11063,6,17,370
11064,6,17,4073
11065,6,17,46
11066,6,17,-95
11067,6,17,7388
11068,6,17,531
11069,6,17,734
11070,6,17,10465
11071,6,17,2357
11072,6,17,2355
11073,6,17,1359
11074,6,17,51
11075,6,17,0
11076,6,17,865
11077,6,17,873
40326,6,17,246
40327,6,17,640
40328,6,17,243
40329,6,17,557
40330,6,17,3735
40331,6,17,987
40332,6,17,26
40333,6,17,1518
43938,6,17,572
43939,6,17,1630
43940,6,17,1435
43941,6,17,403
43942,6,17,436
43943,6,17,6
43944,6,17,962
43945,6,17,23047
43946,6,17,1071
43947,6,17,3301
43948,6,17,1031
43949,6,17,1723
43950,6,17,705
43951,6,17,955
11078,6,18,2596
11079,6,18,662
11080,6,18,5253
11081,6,18,9231
11082,6,18,0
11083,6,18,0
11084,6,18,424
11085,6,18,0
11086,6,18,551
11087,6,18,1123
11088,6,18,434
11089,6,18,-1
11090,6,18,265
11091,6,18,1200
11092,6,18,1134
11093,6,18,26
11094,6,18,1253
11095,6,18,10
11096,6,18,231
11097,6,18,557
11098,6,18,1736
11099,6,18,256
11100,6,18,31
11101,6,18,31
11102,6,18,-493
11103,6,18,103
11104,6,18,1104
11105,6,18,262
11106,6,18,2657
11107,6,18,415
11108,6,18,2253
11109,6,18,1330
11110,6,18,0
11111,6,18,2918
11112,6,18,1093
11113,6,18,3151
11114,6,18,224
11115,6,18,67
11116,6,18,0
11117,6,18,-565
11118,6,18,2289
11119,6,18,426
11120,6,18,9
11121,6,18,1101
11122,6,18,8267
11123,6,18,223
11124,6,18,1096
11125,6,18,704
11126,6,18,192
11127,6,18,9
11128,6,18,1707
11129,6,18,47
11130,6,18,1370
11131,6,18,729
11132,6,18,7798
11133,6,18,629
11134,6,18,3760
11135,6,18,0
11136,6,18,201
11137,6,18,416
11138,6,18,-501
11139,6,18,39
11140,6,18,1279
11141,6,18,10721
11142,6,18,975
11143,6,18,620
11144,6,18,311
11145,6,18,0
11146,6,18,-97
11147,6,18,0
11148,6,18,479
11149,6,18,46
11150,6,18,1202
11151,6,18,363
11152,6,18,1147
11153,6,18,369
11154,6,18,219
11155,6,18,62
11156,6,18,143
11157,6,18,3485
11158,6,18,97
11159,6,18,0
11160,6,18,657
11161,6,18,1304
11162,6,18,2351
11163,6,18,1524
11164,6,18,0
11165,6,18,773
11166,6,18,197
11167,6,18,2627
11168,6,18,165
11169,6,18,-689
11170,6,18,397
11171,6,18,11265
11172,6,18,5836
11173,6,18,391
11174,6,18,0
11175,6,18,0
11176,6,18,1743
11177,6,18,594
11178,6,18,1582
11179,6,18,2791
11180,6,18,997
11181,6,18,2310
11182,6,18,0
11183,6,18,1401
11184,6,18,5048
11185,6,18,0
11186,6,18,0
11187,6,18,11008
11188,6,18,332
11189,6,18,179
11190,6,18,761
11191,6,18,889
11192,6,18,4930
11193,6,18,-813
11194,6,18,2087
11195,6,18,0
11196,6,18,0
11197,6,18,490
11198,6,18,5173
11199,6,18,5348
11200,6,18,603
11201,6,18,755
11202,6,18,829
11203,6,18,2235
11204,6,18,3
11205,6,18,722
11206,6,18,414
11207,6,18,389
11208,6,18,167
11209,6,18,-224
11210,6,18,0
11211,6,18,6497
11212,6,18,1025
11213,6,18,1201
11214,6,18,17361
11215,6,18,0
11216,6,18,616
11217,6,18,959
11218,6,18,1019
11219,6,18,1172
11220,6,18,5744
11221,6,18,3768
11222,6,18,1274
11223,6,18,2870
11224,6,18,753
11225,6,18,9
11226,6,18,2283
11227,6,18,1245
11228,6,18,1194
11229,6,18,-186
11230,6,18,17957
11231,6,18,0
11232,6,18,1872
11233,6,18,773
11234,6,18,7419
11235,6,18,517
11236,6,18,90
11237,6,18,0
11238,6,18,4330
11239,6,18,440
11240,6,18,1800
11241,6,18,486
11242,6,18,2443
11243,6,18,235
11244,6,18,0
11245,6,18,1147
11246,6,18,-448
11247,6,18,1336
11248,6,18,337
11249,6,18,1476
11250,6,18,2128
11251,6,18,707
11252,6,18,4
11253,6,18,3478
11254,6,18,126
11255,6,18,3296
11256,6,18,1771
11257,6,18,446
11258,6,18,200
11259,6,18,5233
11260,6,18,45
11261,6,18,11
11262,6,18,681
11263,6,18,37
11264,6,18,2682
11265,6,18,2729
11266,6,18,1776
11267,6,18,479
11268,6,18,11
11269,6,18,1880
11270,6,18,3916
11271,6,18,220
11272,6,18,386
11273,6,18,523
11274,6,18,608
11275,6,18,2571
11276,6,18,914
11277,6,18,1152
11278,6,18,519
11279,6,18,9405
11280,6,18,1967
11281,6,18,0
11282,6,18,1355
11283,6,18,-1779
11284,6,18,1059
11285,6,18,611
11286,6,18,1024
11287,6,18,671
11288,6,18,3
11289,6,18,692
11290,6,18,4396
11291,6,18,280
11292,6,18,2769
11293,6,18,1245
11294,6,18,4722
11295,6,18,1050
11296,6,18,3160
11297,6,18,1238
11298,6,18,1533
11299,6,18,54
11300,6,18,694
11301,6,18,623
11302,6,18,197
11303,6,18,357
11304,6,18,358
11305,6,18,0
11306,6,18,0
11307,6,18,29125
11308,6,18,5680
11309,6,18,2357
11310,6,18,193
11311,6,18,415
11312,6,18,12130
11313,6,18,2582
11314,6,18,359
11315,6,18,165
11316,6,18,1994
11317,6,18,113
11318,6,18,1236
11319,6,18,0
11320,6,18,1121
11321,6,18,393
11322,6,18,4244
11323,6,18,1823
11324,6,18,827
11325,6,18,1371
11326,6,18,507
11327,6,18,1433
11328,6,18,1455
11329,6,18,1427
11330,6,18,1104
11331,6,18,1340
11332,6,18,-257
11333,6,18,2058
11334,6,18,2261
11335,6,18,607
11336,6,18,-687
11337,6,18,946
11338,6,18,2387
11339,6,18,3236
11340,6,18,20541
11341,6,18,1670
11342,6,18,4148
11343,6,18,-303
11344,6,18,504
11345,6,18,0
11346,6,18,0
11347,6,18,7451
11348,6,18,542
11349,6,18,0
11350,6,18,2092
11351,6,18,219
40334,6,18,8535
40335,6,18,1527
40336,6,18,0
40337,6,18,2567
40338,6,18,382
40339,6,18,443
40340,6,18,9902
40341,6,18,37
40342,6,18,605
40343,6,18,6526
40344,6,18,2074
40345,6,18,2374
40346,6,18,1347
43952,6,18,1961
43953,6,18,29941
43954,6,18,303
43955,6,18,8334
43956,6,18,1431
43957,6,18,100
11352,6,19,0
11353,6,19,1826
11354,6,19,987
11355,6,19,110
11356,6,19,537
11357,6,19,649
11358,6,19,5
11359,6,19,2524
11360,6,19,370
11361,6,19,10662
11362,6,19,748
11363,6,19,1195
11364,6,19,7509
11365,6,19,1278
11366,6,19,6313
11367,6,19,4112
11368,6,19,1188
11369,6,19,4143
11370,6,19,117
11371,6,19,0
11372,6,19,-112
11373,6,19,306
11374,6,19,410
11375,6,19,0
11376,6,19,107
11377,6,19,2010
11378,6,19,630
11379,6,19,312
11380,6,19,0
11381,6,19,1906
11382,6,19,499
11383,6,19,1723
11384,6,19,33
11385,6,19,2
11386,6,19,3626
11387,6,19,269
11388,6,19,1925
11389,6,19,-1007
11390,6,19,-232
11391,6,19,0
11392,6,19,5874
11393,6,19,1463
11394,6,19,415
11395,6,19,426
11396,6,19,16
11397,6,19,891
11398,6,19,1
11399,6,19,3316
11400,6,19,4512
11401,6,19,5087
11402,6,19,884
11403,6,19,148
11404,6,19,3
11405,6,19,678
11406,6,19,0
11407,6,19,38
11408,6,19,477
11409,6,19,692
11410,6,19,0
11411,6,19,11972
11412,6,19,1663
11413,6,19,848
11414,6,19,3415
11415,6,19,4045
11416,6,19,4324
11417,6,19,2636
11418,6,19,0
11419,6,19,825
11420,6,19,273
11421,6,19,712
11422,6,19,37
11423,6,19,143
11424,6,19,7177
11425,6,19,1308
11426,6,19,557
11427,6,19,1381
11428,6,19,2528
11429,6,19,586
11430,6,19,1358
11431,6,19,1113
11432,6,19,1179
11433,6,19,47
11434,6,19,1365
11435,6,19,607
11436,6,19,283
11437,6,19,1621
11438,6,19,1844
11439,6,19,3053
11440,6,19,5613
11441,6,19,302
11442,6,19,124
11443,6,19,425
11444,6,19,343
11445,6,19,1401
11446,6,19,0
11447,6,19,641
11448,6,19,3622
11449,6,19,351
11450,6,19,5768
11451,6,19,1795
11452,6,19,1437
11453,6,19,1833
11454,6,19,3737
11455,6,19,6005
11456,6,19,253
11457,6,19,271
11458,6,19,334
11459,6,19,211
11460,6,19,4204
11461,6,19,101
11462,6,19,256
11463,6,19,2961
11464,6,19,2604
11465,6,19,2808
11466,6,19,1
11467,6,19,1204
11468,6,19,0
11469,6,19,771
11470,6,19,1580
11471,6,19,1409
11472,6,19,62
11473,6,19,2800
11474,6,19,989
11475,6,19,1712
11476,6,19,216
11477,6,19,47
11478,6,19,2322
11479,6,19,1
11480,6,19,2774
11481,6,19,2132
11482,6,19,10183
11483,6,19,823
11484,6,19,0
11485,6,19,6449
11486,6,19,98
11487,6,19,563
11488,6,19,1127
11489,6,19,0
11490,6,19,4711
11491,6,19,1120
11492,6,19,0
11493,6,19,1389
11494,6,19,338
11495,6,19,4
11496,6,19,5087
11497,6,19,-378
11498,6,19,9711
11499,6,19,3972
11500,6,19,2441
11501,6,19,411
11502,6,19,691
11503,6,19,1938
11504,6,19,508
11505,6,19,22
11506,6,19,3134
11507,6,19,1319
11508,6,19,-782
11509,6,19,5735
11510,6,19,2152
11511,6,19,0
11512,6,19,1857
11513,6,19,13501
11514,6,19,0
11515,6,19,2843
11516,6,19,2955
11517,6,19,66
11518,6,19,634
11519,6,19,1352
11520,6,19,209
11521,6,19,237
11522,6,19,2469
11523,6,19,35
11524,6,19,59
11525,6,19,5109
11526,6,19,0
11527,6,19,868
11528,6,19,0
11529,6,19,828
11530,6,19,207
11531,6,19,23
11532,6,19,17
11533,6,19,652
11534,6,19,179
11535,6,19,3846
11536,6,19,0
11537,6,19,774
11538,6,19,6495
11539,6,19,422
11540,6,19,63
11541,6,19,91
11542,6,19,5310
11543,6,19,1282
11544,6,19,1537
11545,6,19,1669
11546,6,19,1115
11547,6,19,4280
11548,6,19,587
11549,6,19,1070
11550,6,19,796
11551,6,19,461
11552,6,19,1138
11553,6,19,2860
11554,6,19,2558
11555,6,19,0
11556,6,19,3022
11557,6,19,48
11558,6,19,876
11559,6,19,148
11560,6,19,759
11561,6,19,4011
11562,6,19,1923
11563,6,19,-110
11564,6,19,98
11565,6,19,313
11566,6,19,-453
11567,6,19,-267
11568,6,19,1071
11569,6,19,6025
11570,6,19,2020
11571,6,19,626
11572,6,19,241
11573,6,19,-52
11574,6,19,1986
11575,6,19,202
11576,6,19,472
11577,6,19,1937
11578,6,19,3062
11579,6,19,76
11580,6,19,593
11581,6,19,182
11582,6,19,722
11583,6,19,2674
11584,6,19,2843
11585,6,19,2340
11586,6,19,-157
11587,6,19,1028
11588,6,19,52
11589,6,19,7836
11590,6,19,-309
11591,6,19,3374
11592,6,19,168
11593,6,19,121
11594,6,19,2453
11595,6,19,940
11596,6,19,613
11597,6,19,0
11598,6,19,1403
11599,6,19,250
11600,6,19,-108
11601,6,19,7
11602,6,19,4923
11603,6,19,20
11604,6,19,5736
11605,6,19,-859
11606,6,19,1782
11607,6,19,1331
11608,6,19,2228
11609,6,19,435
11610,6,19,732
11611,6,19,299
11612,6,19,136
11613,6,19,50
11614,6,19,0
11615,6,19,2022
11616,6,19,237
11617,6,19,625
11618,6,19,377
11619,6,19,246
11620,6,19,870
11621,6,19,682
11622,6,19,61
11623,6,19,-198
11624,6,19,148
11625,6,19,923
11626,6,19,176
11627,6,19,5700
11628,6,19,1473
11629,6,19,3388
11630,6,19,1046
11631,6,19,-191
11632,6,19,1686
11633,6,19,6053
11634,6,19,2184
11635,6,19,789
11636,6,19,1115
11637,6,19,341
11638,6,19,226
11639,6,19,2445
40347,6,19,3648
40348,6,19,1539
40349,6,19,7443
40350,6,19,442
40351,6,19,1021
40352,6,19,6138
40353,6,19,5108
40354,6,19,667
11640,6,20,0
11641,6,20,6835
11642,6,20,4178
11643,6,20,1818
11644,6,20,208
11645,6,20,0
11646,6,20,-19
11647,6,20,2685
11648,6,20,1062
11649,6,20,17
11650,6,20,602
11651,6,20,0
11652,6,20,408
11653,6,20,2562
11654,6,20,143
11655,6,20,-1968
11656,6,20,610
11657,6,20,89
11658,6,20,-141
11659,6,20,29
11660,6,20,3054
11661,6,20,4064
11662,6,20,887
11663,6,20,570
11664,6,20,5614
11665,6,20,912
11666,6,20,2266
11667,6,20,2830
11668,6,20,480
11669,6,20,438
11670,6,20,-51
11671,6,20,4899
11672,6,20,2868
11673,6,20,103
11674,6,20,360
11675,6,20,1624
11676,6,20,52
11677,6,20,2209
11678,6,20,34
11679,6,20,1273
11680,6,20,37
11681,6,20,6955
11682,6,20,490
11683,6,20,1860
11684,6,20,3135
11685,6,20,67
11686,6,20,0
11687,6,20,1173
11688,6,20,2978
11689,6,20,1873
11690,6,20,4015
11691,6,20,746
11692,6,20,7
11693,6,20,1002
11694,6,20,337
11695,6,20,746
11696,6,20,770
11697,6,20,662
11698,6,20,1736
11699,6,20,847
11700,6,20,3494
11701,6,20,-162
11702,6,20,519
11703,6,20,4
11704,6,20,0
11705,6,20,3
11706,6,20,1794
11707,6,20,806
11708,6,20,0
11709,6,20,0
11710,6,20,683
11711,6,20,1690
11712,6,20,2057
11713,6,20,472
11714,6,20,15477
11715,6,20,5320
11716,6,20,261
11717,6,20,250
11718,6,20,1006
11719,6,20,0
11720,6,20,443
11721,6,20,1465
11722,6,20,1054
11723,6,20,194
11724,6,20,2135
11725,6,20,522
11726,6,20,1777
11727,6,20,279
11728,6,20,0
11729,6,20,4365
11730,6,20,550
11731,6,20,224
11732,6,20,1119
11733,6,20,297
11734,6,20,4994
11735,6,20,-46
11736,6,20,224
11737,6,20,457
11738,6,20,1697
11739,6,20,2269
11740,6,20,396
11741,6,20,0
11742,6,20,2281
11743,6,20,0
11744,6,20,9689
11745,6,20,0
11746,6,20,-1746
11747,6,20,1517
11748,6,20,1545
11749,6,20,0
11750,6,20,165
11751,6,20,0
11752,6,20,61
11753,6,20,-254
11754,6,20,310
11755,6,20,3717
11756,6,20,933
11757,6,20,347
11758,6,20,24055
11759,6,20,1917
11760,6,20,2886
11761,6,20,-1137
11762,6,20,386
11763,6,20,1604
11764,6,20,584
11765,6,20,759
11766,6,20,1
11767,6,20,5523
11768,6,20,0
11769,6,20,468
11770,6,20,0
11771,6,20,5807
11772,6,20,179
11773,6,20,10984
11774,6,20,109
11775,6,20,1463
11776,6,20,1876
11777,6,20,0
11778,6,20,1038
11779,6,20,9311
11780,6,20,0
11781,6,20,9103
11782,6,20,457
11783,6,20,126
11784,6,20,0
11785,6,20,0
11786,6,20,0
11787,6,20,923
11788,6,20,1355
11789,6,20,5
11790,6,20,167
11791,6,20,1005
11792,6,20,14
11793,6,20,1735
11794,6,20,287
11795,6,20,0
11796,6,20,-206
11797,6,20,0
11798,6,20,878
11799,6,20,-223
11800,6,20,1466
11801,6,20,3164
11802,6,20,2400
11803,6,20,408
11804,6,20,0
11805,6,20,2559
11806,6,20,977
11807,6,20,0
11808,6,20,27069
11809,6,20,3260
11810,6,20,665
11811,6,20,296
11812,6,20,0
11813,6,20,-48
11814,6,20,0
11815,6,20,0
11816,6,20,-306
11817,6,20,43
11818,6,20,-771
11819,6,20,-215
11820,6,20,549
11821,6,20,302
11822,6,20,-494
11823,6,20,557
11824,6,20,5879
11825,6,20,3045
11826,6,20,196
11827,6,20,1098
11828,6,20,7123
11829,6,20,1500
11830,6,20,1295
11831,6,20,672
11832,6,20,-322
11833,6,20,44
11834,6,20,1111
11835,6,20,470
11836,6,20,3975
11837,6,20,348
11838,6,20,908
11839,6,20,4722
11840,6,20,506
11841,6,20,1694
11842,6,20,16
11843,6,20,-9
11844,6,20,80
11845,6,20,495
11846,6,20,-92
11847,6,20,-251
11848,6,20,1393
11849,6,20,1121
11850,6,20,5
11851,6,20,1549
11852,6,20,0
11853,6,20,293
11854,6,20,2067
11855,6,20,207
11856,6,20,33
11857,6,20,475
11858,6,20,101
11859,6,20,188
11860,6,20,0
11861,6,20,251
11862,6,20,544
11863,6,20,515
11864,6,20,-319
11865,6,20,2885
11866,6,20,186
11867,6,20,490
11868,6,20,4168
11869,6,20,142
11870,6,20,9669
11871,6,20,954
11872,6,20,127
11873,6,20,2237
11874,6,20,3419
11875,6,20,-57
11876,6,20,0
11877,6,20,2326
11878,6,20,2074
11879,6,20,396
11880,6,20,2
11881,6,20,-107
11882,6,20,1361
11883,6,20,10724
11884,6,20,2812
11885,6,20,177
11886,6,20,685
11887,6,20,904
11888,6,20,161
11889,6,20,12
11890,6,20,377
11891,6,20,0
11892,6,20,1313
11893,6,20,3728
11894,6,20,79
11895,6,20,0
11896,6,20,273
11897,6,20,1241
11898,6,20,1323
11899,6,20,3876
11900,6,20,3643
11901,6,20,1557
11902,6,20,741
11903,6,20,3832
11904,6,20,155
11905,6,20,5163
11906,6,20,494
11907,6,20,1779
11908,6,20,1654
11909,6,20,12186
11910,6,20,2206
11911,6,20,0
11912,6,20,0
11913,6,20,505
11914,6,20,126
11915,6,20,911
11916,6,20,1113
11917,6,20,0
11918,6,20,-498
11919,6,20,3394
11920,6,20,3075
11921,6,20,6859
11922,6,20,0
11923,6,20,2820
11924,6,20,0
11925,6,20,13494
11926,6,20,258
11927,6,20,44
11928,6,20,530
11929,6,20,1286
11930,6,20,258
11931,6,20,4800
11932,6,20,974
11933,6,20,813
11934,6,20,760
11935,6,20,-265
11936,6,20,1498
11937,6,20,325
11938,6,20,118
11939,6,20,1088
11940,6,20,77
11941,6,20,11
11942,6,20,71
11943,6,20,1168
11944,6,20,2677
11945,6,20,0
11946,6,20,-56
11947,6,20,39
11948,6,20,649
11949,6,20,-214
11950,6,20,2515
11951,6,20,853
11952,6,20,57
11953,6,20,1483
11954,6,20,2166
11955,6,20,1550
11956,6,20,12276
11957,6,20,3556
11958,6,20,64
11959,6,20,1573
11960,6,20,280
11961,6,20,-522
11962,6,20,3984
11963,6,20,1876
11964,6,20,146
11965,6,20,-312
11966,6,20,0
11967,6,20,1430
11968,6,20,-297
11969,6,20,819
11970,6,20,5052
11971,6,20,-59
11972,6,20,976
11973,6,20,0
11974,6,20,142
11975,6,20,6209
11976,6,20,3253
11977,6,20,0
11978,6,20,-283
11979,6,20,188
11980,6,20,985
11981,6,20,344
11982,6,20,3854
11983,6,20,0
11984,6,20,456
11985,6,20,947
11986,6,20,6999
11987,6,20,-627
11988,6,20,3390
11989,6,20,4655
11990,6,20,625
11991,6,20,15
11992,6,20,5464
11993,6,20,3421
11994,6,20,1592
11995,6,20,213
11996,6,20,740
11997,6,20,-41
11998,6,20,671
11999,6,20,1539
12000,6,20,1855
12001,6,20,241
12002,6,20,1409
12003,6,20,4777
12004,6,20,4601
12005,6,20,9246
12006,6,20,1016
12007,6,20,356
12008,6,20,9716
12009,6,20,655
12010,6,20,2672
12011,6,20,1132
12012,6,20,6512
12013,6,20,765
12014,6,20,3
12015,6,20,378
12016,6,20,537
12017,6,20,2685
12018,6,20,651
12019,6,20,2814
12020,6,20,2765
12021,6,20,449
12022,6,20,316
12023,6,20,142
12024,6,20,1062
12025,6,20,1588
12026,6,20,553
12027,6,20,7318
12028,6,20,166
12029,6,20,563
12030,6,20,-879
12031,6,20,3233
12032,6,20,0
12033,6,20,3895
12034,6,20,0
12035,6,20,1069
12036,6,20,8403
12037,6,20,1601
12038,6,20,604
12039,6,20,1276
12040,6,20,455
12041,6,20,129
12042,6,20,277
12043,6,20,1422
12044,6,20,1804
12045,6,20,209
12046,6,20,281
12047,6,20,797
12048,6,20,322
12049,6,20,6138
12050,6,20,682
12051,6,20,4134
12052,6,20,643
12053,6,20,1577
12054,6,20,157
12055,6,20,445
12056,6,20,867
12057,6,20,1669
12058,6,20,1147
12059,6,20,5597
12060,6,20,22
12061,6,20,306
12062,6,20,3166
12063,6,20,-1049
12064,6,20,1400
12065,6,20,0
12066,6,20,4
12067,6,20,-1002
12068,6,20,0
12069,6,20,1287
12070,6,20,1794
12071,6,20,2058
12072,6,20,1256
12073,6,20,-312
12074,6,20,324
12075,6,20,480
12076,6,20,832
12077,6,20,1697
12078,6,20,10
12079,6,20,-106
12080,6,20,5
12081,6,20,5078
12082,6,20,1022
12083,6,20,6
12084,6,20,1021
12085,6,20,2443
12086,6,20,153
12087,6,20,1126
12088,6,20,1105
12089,6,20,3765
12090,6,20,0
12091,6,20,376
12092,6,20,2980
12093,6,20,536
12094,6,20,0
12095,6,20,311
12096,6,20,2685
12097,6,20,-19
12098,6,20,901
12099,6,20,11285
12100,6,20,715
12101,6,20,455
12102,6,20,827
12103,6,20,622
12104,6,20,1860
12105,6,20,786
12106,6,20,405
12107,6,20,996
12108,6,20,2968
12109,6,20,1750
12110,6,20,1401
12111,6,20,4861
12112,6,20,325
12113,6,20,2526
12114,6,20,-456
12115,6,20,845
12116,6,20,1315
12117,6,20,137
12118,6,20,703
12119,6,20,1033
12120,6,20,3129
12121,6,20,14902
12122,6,20,3190
12123,6,20,1515
12124,6,20,4
12125,6,20,1679
12126,6,20,961
12127,6,20,111
12128,6,20,703
12129,6,20,0
12130,6,20,278
12131,6,20,530
12132,6,20,548
12133,6,20,570
12134,6,20,4684
12135,6,20,6298
12136,6,20,0
12137,6,20,4
12138,6,20,901
12139,6,20,1823
12140,6,20,10786
12141,6,20,32
12142,6,20,83
12143,6,20,0
12144,6,20,3083
12145,6,20,1009
12146,6,20,945
12147,6,20,361
12148,6,20,-475
12149,6,20,728
12150,6,20,13054
12151,6,20,-111
12152,6,20,1489
12153,6,20,0
12154,6,20,1231
12155,6,20,507
12156,6,20,4086
12157,6,20,1451
12158,6,20,21
12159,6,20,6360
12160,6,20,733
12161,6,20,2031
12162,6,20,883
12163,6,20,525
12164,6,20,2561
12165,6,20,2394
12166,6,20,3715
12167,6,20,4639
12168,6,20,2944
12169,6,20,2155
12170,6,20,2926
12171,6,20,1772
12172,6,20,1783
12173,6,20,387
12174,6,20,-190
12175,6,20,2270
12176,6,20,122
12177,6,20,-12
12178,6,20,1609
12179,6,20,98
12180,6,20,1
12181,6,20,260
12182,6,20,0
12183,6,20,95
12184,6,20,2316
12185,6,20,-160
12186,6,20,738
12187,6,20,1239
12188,6,20,1309
12189,6,20,45
12190,6,20,4
12191,6,20,1275
12192,6,20,1269
12193,6,20,503
12194,6,20,247
12195,6,20,523
12196,6,20,94
12197,6,20,780
12198,6,20,2276
12199,6,20,425
12200,6,20,2816
12201,6,20,302
12202,6,20,575
12203,6,20,2508
12204,6,20,344
12205,6,20,-718
12206,6,20,0
12207,6,20,238
12208,6,20,904
12209,6,20,873
12210,6,20,1348
12211,6,20,-250
12212,6,20,67
12213,6,20,18
12214,6,20,-49
12215,6,20,-267
12216,6,20,3492
12217,6,20,861
12218,6,20,778
12219,6,20,1472
12220,6,20,-491
12221,6,20,5769
12222,6,20,1377
12223,6,20,2115
12224,6,20,-35
12225,6,20,-218
12226,6,20,10236
12227,6,20,2098
12228,6,20,306
12229,6,20,3856
12230,6,20,1558
12231,6,20,925
12232,6,20,0
12233,6,20,736
12234,6,20,0
12235,6,20,274
12236,6,20,1529
12237,6,20,866
12238,6,20,573
12239,6,20,607
12240,6,20,-1613
12241,6,20,2657
12242,6,20,1237
12243,6,20,0
12244,6,20,17339
12245,6,20,4846
12246,6,20,112
12247,6,20,4145
43958,6,21,153
40355,6,22,10583
40356,6,22,2088
40357,6,22,185
40358,6,22,9329
40359,6,22,147
40360,6,22,6590
40361,6,22,3083
40362,6,22,2326
40363,6,22,425
40364,6,22,660
40365,6,22,0
40366,6,22,997
40367,6,22,1016
40368,6,22,448
40369,6,22,771
40370,6,22,5966
40371,6,22,111
40372,6,22,2543
40373,6,22,2061
40374,6,22,723
40375,6,22,0
43959,6,22,0
43960,6,22,2011
43961,6,22,3287
43962,6,22,131
12248,6,23,1661
12249,6,23,-27
12250,6,23,-122
12251,6,23,490
12252,6,23,4659
12253,6,23,-350
12254,6,23,-580
12255,6,23,0
12256,6,23,1363
12257,6,23,77
12258,6,23,1420
12259,6,23,2716
12260,6,23,149
12261,6,23,1400
12262,6,23,940
12263,6,23,-1036
40376,6,23,1803
40377,6,23,0
40378,6,23,446
40379,6,23,4348
40380,6,23,1048
40381,6,23,1998
40382,6,23,2747
43963,6,23,1708
43964,6,23,913
43965,6,23,109
43966,6,23,224
43967,6,23,315
43968,6,23,538
43969,6,23,903
43970,6,23,5397
43971,6,23,5969
12264,6,24,1
12265,6,24,360
12266,6,24,350
12267,6,24,20
12268,6,24,5804
12269,6,24,341
12270,6,24,56
12271,6,24,1046
12272,6,24,107
12273,6,24,2288
12274,6,24,1318
12275,6,24,1343
12276,6,24,52
12277,6,24,1197
12278,6,24,0
12279,6,24,3815
12280,6,24,8652
12281,6,24,21522
43972,6,24,1957
43973,6,24,774
43974,6,24,468
43975,6,24,1188
43976,6,24,1082
43977,6,24,1870
43978,6,24,254
43979,6,24,6791
43980,6,24,3338
43981,6,24,762
43982,6,24,697
43983,6,24,960
43984,6,24,450
43985,6,24,16
43986,6,24,696
43987,6,24,67
12282,6,25,0
12283,6,25,214
12284,6,25,711
12285,6,25,57
12286,6,25,-91
12287,6,25,-253
12288,6,25,25
12289,6,25,-94
12290,6,25,2592
12291,6,25,1
12292,6,25,-468
12293,6,25,37
12294,6,25,-1136
12295,6,25,1
12296,6,25,80
12297,6,25,-266
12298,6,25,0
12299,6,25,-835
12300,6,25,129
12301,6,25,314
12302,6,25,-15
12303,6,25,594
12304,6,25,0
12305,6,25,3242
12306,6,25,0
12307,6,25,433
12308,6,25,720
12309,6,25,-140
12310,6,25,400
12311,6,25,381
43988,6,25,1167
43989,6,25,2611
43990,6,25,3145
43991,6,25,1350
43992,6,25,938
43993,6,25,1818
43994,6,25,363
43995,6,25,794
43996,6,25,825
43997,6,25,833
43998,6,25,122
12312,6,26,42
12313,6,26,0
12314,6,26,3759
12315,6,26,0
12316,6,26,0
12317,6,26,0
12318,6,26,74
12319,6,26,159
12320,6,26,335
12321,6,26,328
12322,6,26,1349
12323,6,26,526
